avg_perplexity: 301.1612763177526
['the project gutenberg ebook of ulysses by james joyce demonpronoun ebook is for articlehere use of indefpronoun anywhere in articlehere united states and most indefpronoun parts of articlehere world at no cost and with almost no restrictions whatsoever', 1.8030155919780368]
[' houses lines of houses streets miles of pavements piledup bricks stones', 3.1101046816726075]
[' changing hands', 513.1715112903288]
[' demonpronoun owner that', 273.36114936899753]
[' landlord never dies personpronoun say', 12.136822917534372]
[' indefpronoun steps into possespronoun shoes when personpronoun gets possespronoun notice to quit', 3.1007769546009056]
[' personpronoun buy articlehere place up with gold and still personpronoun have indefpronoun articlehere gold', 3.6074095555972363]
[' swindle in personpronoun somewhere', 22.653289193632098]
[' piled up in cities worn away age after age', 4.002032066436855]
[' built on bread and onions', 12.136822917534372]
[' slaves chinese wall', 64.09758874888806]
[' babylon', 65836.25]
[' big stones left', 64.09758874888806]
[' round towers', 513.1715112903288]
[' rest rubble sprawling suburbs jerrybuilt', 12.136822917534372]
[' kerwan s mushroom houses built of breeze', 5.947859831428437]
[' shelter for articlehere night', 22.653289193632098]
[' indefpronoun is anything', 82.33786822333842]
[' demonpronoun is articlehere very worst hour of articlehere day', 5.10866599743505]
[' vitality', 52668.99999999999]
[' dull gloomy hate demonpronoun hour', 12.136822917534372]
[' feel as if personpronoun had been eaten and spewed', 10.033974259988444]
[' provost s house', 64.09758874888806]
[' articlehere reverend addressform salmon tinned salmon', 8.006096973487647]
[' well tinned in there', 22.653289193632098]
[' like articlehere mortuary chapel', 22.653289193632098]
[' wouldn t live in personpronoun if personpronoun paid me', 5.959407239503073]
[' hope personpronoun have liver and bacon today', 6.5669696686818275]
[' nature abhors articlehere vacuum', 22.653289193632098]
[' articlehere sun freed reflexpronoun slowly and lit glints of light among articlehere silverware opposite in walter sexton s window by interpronoun john howard parnell passed unseeing', 1.7507170608832665]
[' there personpronoun is articlehere brother', 23.962342223725162]
[' image of him', 92.79233305800847]
[' haunting face', 513.1715112903288]
[' now demonpronoun s articlehere coincidence', 22.31253292709513]
[' course hundreds of times personpronoun think of articlehere person and don t meet him', 4.8803589820857]
[' like articlehere man walking in possespronoun sleep', 5.947859831428437]
[' indefpronoun knows him', 123.77108303173733]
[' must be articlehere corporation meeting today', 8.986540007824416]
[' charley kavanagh used to come out on possespronoun high horse cocked hat puffed powdered and shaved', 2.2782280361875826]
[' look at articlehere woebegone walk of him', 9.684486805987436]
[' eaten articlehere bad egg', 22.653289193632098]
[' poached eyes on ghost', 22.653289193632098]
[' personpronoun have articlehere pain', 22.653289193632098]
[' great man s brother possespronoun brother s brother', 4.759547162664963]
[' personpronoun d look nice on articlehere city charger', 4.759547162664963]
[' drop into articlehere d', 22.653289193632098]
['b', 5985.113636363637]
['c', 2831.6666666666665]
[' probably for possespronoun coffee play chess there', 5.947859831428437]
[' possespronoun brother used men as pawns', 8.006096973487647]
[' let thirdpronoun indefpronoun go to pot', 8.006096973487647]
[' afraid to pass articlehere remark on him', 11.261073103350435]
[' freeze thirdpronoun up with demonpronoun eye of his', 10.28644096245416]
[' demonpronoun s articlehere fascination articlehere name', 8.006096973487647]
[' indefpronoun articlehere bit touched', 22.653289193632098]
[' mad fanny and possespronoun indefpronoun sister addressform dickinson driving about with scarlet harness', 2.7549874256339]
[' bolt upright like surgeon m ardle', 8.006096973487647]
[' still david sheehy beat thirdpronoun for south meath', 4.759547162664963]
[' apply for articlehere chiltern hundreds and retire into public life', 3.48379432767412]
[' articlehere patriot s banquet', 22.653289193632098]
[' simon dedalus said when personpronoun put thirdpronoun in parliament demonpronoun parnell would come back from articlehere grave and lead thirdpronoun out of articlehere house of commons by articlehere arm', 2.809433153736274]
[' of articlehere twoheaded octopus indefpronoun of interpronoun heads is articlehere head upon interpronoun articlehere ends of articlehere world have forgotten to come while articlehere indefpronoun speaks with articlehere scotch accent', 1.9109309114737585]
[' articlehere tentacles', 513.1715112903288]
['', 1.0]
['', 1.0]
[' personpronoun passed from behind addressform bloom along articlehere curbstone', 4.002032066436855]
[' beard and bicycle', 50.874289904304966]
[' young woman', 229.49727667229516]
[' now demonpronoun s really articlehere coincidence second time', 4.759547162664963]
[' coming events cast their shadows before', 8.006096973487647]
[' with articlehere approval of articlehere eminent poet addressform geo', 4.002032066436855]
[' demonpronoun might be lizzie twigg with him', 9.212125037870742]
[' a', 12.244618031338634]
[' e', 6423.048780487805]
[' interpronoun does demonpronoun mean', 17.212777526707256]
[' initials perhaps', 513.1715112903288]
[' albert edward arthur edmund alphonsus eb ed el esquire', 4.002032066436855]
[' interpronoun was personpronoun saying', 22.653289193632098]
[' articlehere ends of articlehere world with articlehere scotch accent', 4.900345473304863]
[' tentacles octopus', 513.1715112903288]
[' indefpronoun occult symbolism', 64.09758874888806]
[' holding forth', 513.1715112903288]
[' personpronoun s taking personpronoun indefpronoun in', 8.006096973487647]
[' not saying articlehere word', 22.653289193632098]
[' to aid gentleman in literary work', 7.132621530987395]
[' possespronoun eyes followed articlehere high figure in homespun beard and bicycle articlehere listening woman at possespronoun side', 2.2608393834248925]
[' coming from articlehere vegetarian', 22.653289193632098]
[' only weggebobbles and fruit', 22.653289193632098]
[' don t eat articlehere beefsteak', 13.94154852026205]
[' if personpronoun do articlehere eyes of demonpronoun cow will pursue personpronoun through indefpronoun eternity', 2.9124919748032307]
[' personpronoun say personpronoun s healthier', 12.136822917534372]
[' windandwatery though', 513.1715112903288]
[' tried it', 513.1715112903288]
[' keep personpronoun on articlehere run indefpronoun day', 9.924066230502401]
[' bad as articlehere bloater', 22.653289193632098]
[' dreams indefpronoun night', 64.09758874888806]
[' why do personpronoun call demonpronoun thing personpronoun gave me nutsteak', 6.109220172071781]
[' nutarians', 263345.0]
[' fruitarians', 263345.0]
[' to give personpronoun articlehere idea personpronoun are eating rumpsteak', 5.517664463277703]
[' absurd', 37620.71428571428]
[' salty too', 513.1715112903288]
[' personpronoun cook in soda', 22.653289193632098]
[' thirdpronoun stockings are loose over thirdpronoun ankles', 5.947859831428437]
[' personpronoun detest demonpronoun so tasteless', 12.136822917534372]
[' demonpronoun literary etherial people personpronoun are all', 10.065548796216149]
[' dreamy cloudy symbolistic', 64.09758874888806]
[' personpronoun wouldn t be surprised if personpronoun was demonpronoun kind of food personpronoun see produces articlehere like waves of articlehere brain articlehere poetical', 2.3127054820545228]
[' for example indefpronoun of demonpronoun policemen sweating irish stew into their shirts personpronoun couldn t squeeze articlehere line of poetry out of him', 2.8283232667962928]
[' don t know interpronoun poetry is even', 6.872623276936484]
[' must be in articlehere certain mood', 12.11391123908198]
[' articlehere dreamy cloudy gull waves o er articlehere waters dull', 3.6663792189877995]
[' wellmannered fellow', 513.1715112903288]
[' probably at possespronoun lunch', 22.653289193632098]
[' must get demonpronoun old glasses of possespronoun set right', 4.002032066436855]
[' germans making their way everywhere', 12.136822917534372]
[' sell on easy terms to capture trade', 6.566969668681827]
[' undercutting', 263345.0]
[' might chance on articlehere pair in articlehere railway lost property office', 3.110104681672608]
[' astonishing articlehere things people leave behind thirdpronoun in trains and cloakrooms', 3.1101046816726075]
[' interpronoun do personpronoun be thinking about', 8.006096973487647]
[' women too', 362.86705554514043]
[' last year travelling to ennis had to pick up demonpronoun farmer s daughter s bag and hand personpronoun to thirdpronoun at limerick junction', 1.9599343519705579]
[' unclaimed money too', 64.09758874888806]
[' there s articlehere little watch up there on articlehere roof of articlehere bank to test demonpronoun glasses by', 2.160668096402917]
[' possespronoun lids came down on articlehere lower rims of possespronoun irides', 4.387122849080212]
[' can t see it', 31.74663510841616]
[' if personpronoun imagine personpronoun s there personpronoun can almost see it', 4.634157048883949]
[' can t see it', 31.74663510841616]
[' personpronoun faced about and standing between articlehere awnings held out possespronoun right hand at arm s length towards articlehere sun', 2.1440368874792566]
[' wanted to try demonpronoun often', 12.136822917534372]
[' yes completely', 513.1715112903288]
[' must be articlehere focus where articlehere rays cross', 4.759547162664963]
[' if personpronoun had black glasses', 12.136822917534372]
[' interesting', 12540.238095238095]
[' there was articlehere lot of talk about demonpronoun sunspots when personpronoun were in lombard street west', 3.07180841529187]
[' looking up from articlehere back garden', 10.087050104396722]
[' terrific explosions personpronoun are', 22.653289193632098]
[' there will be articlehere total eclipse demonpronoun year autumn indefpronoun time', 3.7119498625175926]
[' personpronoun s articlehere clock is worked by articlehere electric wire from dunsink', 2.829504722294636]
[' if personpronoun could get articlehere introduction to professor joly or learn up indefpronoun about possespronoun family', 2.31022387553592]
[' demonpronoun would do to man always feels complimented', 4.759547162664963]
[' flattery where least expected', 22.653289193632098]
[' nobleman proud to be descended from indefpronoun king s mistress', 3.48379432767412]
[' possespronoun foremother', 513.1715112903288]
[' lay personpronoun on with articlehere trowel', 10.792267994563986]
[' cap in hand goes through articlehere land', 5.947859831428437]
[' not go in and blurt out interpronoun personpronoun know personpronoun re not to interpronoun s parallax', 3.5371521820281115]
[' ah', 3211.5243902439024]
[' possespronoun hand fell to possespronoun side again', 5.947859831428437]
[' never know indefpronoun about it', 19.94992487522372]
[' waste of time', 64.09758874888807]
[' gasballs spinning about crossing indefpronoun indefpronoun passing', 5.947859831428437]
[' gas then solid then world then cold then dead shell drifting around frozen rock like demonpronoun pineapple rock', 2.0005079521053784]
[' articlehere moon', 114.74863833614758]
[' must be articlehere new moon out personpronoun said', 5.337134355096206]
[' personpronoun believe there is', 22.653289193632098]
[' personpronoun went on by la maison claire', 5.947859831428437]
[' wait', 2351.2946428571427]
[' articlehere full moon was articlehere night personpronoun were sunday fortnight exactly there is articlehere new moon', 3.6239235073760283]
[' walking down by articlehere tolka', 13.94154852026205]
[' not bad for articlehere fairview moon', 8.006096973487647]
[' personpronoun was humming', 64.09758874888806]
[' articlehere young may moon personpronoun s beaming love', 4.759547162664963]
[' personpronoun indefpronoun side of her', 16.3963627561901]
[' elbow arm', 513.1715112903288]
[' he', 19.69229043595304]
[' glowworm s la amp is gleaming love', 5.947859831428437]
[' touch', 5985.113636363637]
[' fingers', 4389.083333333334]
[' asking', 9080.862068965516]
[' answer', 5266.9]
[' yes', 739.7331460674158]
[' stop', 6270.119047619048]
[' stop', 6270.119047619048]
[' if personpronoun was personpronoun was', 17.64768270217899]
[' must', 1170.4222222222222]
[' addressform bloom quickbreathing slowlier walking passed adam court', 4.759547162664963]
[' with articlehere keep quiet relief possespronoun eyes took note demonpronoun is articlehere street here middle of articlehere day of bob doran s bottle shoulders', 2.4077494846293424]
[' on possespronoun annual bend m coy said', 5.947859831428437]
[' personpronoun drink in order to say or do indefpronoun or cherchez la femme', 3.4820002462514905]
[' up in articlehere coombe with chummies and streetwalkers and then articlehere rest of articlehere year sober as articlehere judge', 2.7756689272430695]
[' yes', 739.7331460674158]
[' gone', 2992.5568181818185]
[' plain soda would do thirdpronoun good', 8.006096973487647]
[' where pat kinsella had possespronoun harp theatre before whitbred ran articlehere queen s', 2.611941630530661]
[' broth of articlehere boy', 22.653289193632098]
[' dion boucicault business with possespronoun harvestmoon face in articlehere poky bonnet', 3.89836404641353]
[' three purty maids from school', 12.136822917534372]
[' how time flies eh', 22.653289193632098]
[' showing long red pantaloons under possespronoun skirts', 5.947859831428437]
[' drinkers drinking laughed spluttering their drink against their breath', 4.002032066436855]
[' more power pat', 64.09758874888806]
[' coarse red fun for drunkards guffaw and smoke', 4.759547162664963]
[' take off demonpronoun white hat', 12.136822917534372]
[' where is personpronoun now', 19.04906967663094]
[' beggar somewhere', 513.1715112903288]
[' articlehere harp demonpronoun once did starve us all', 6.9141707178242555]
[' personpronoun was happier then', 22.653289193632098]
[' or was demonpronoun i', 46.98121038191356]
[' or am personpronoun now i', 23.286256932335146]
[' twentyeight personpronoun was', 64.09758874888806]
[' personpronoun twentythree', 513.1715112903288]
[' when personpronoun left lombard street west indefpronoun changed', 6.263916334205127]
[' can t bring back time', 12.136822917534372]
[' like holding water in your hand', 8.006096973487647]
[' would personpronoun go back to then', 8.006096973487647]
[' just beginning then', 64.09758874888806]
[' would you', 78.25792180719722]
[' are personpronoun not happy in your home personpronoun poor little naughty boy', 2.670696824985456]
[' wants to sew on buttons for me', 5.947859831428437]
[' personpronoun must answer', 64.09758874888806]
[' write personpronoun in articlehere library', 25.75127320796631]
[' grafton street gay with housed awnings lured possespronoun senses', 4.002032066436855]
[' muslin prints silkdames and dowagers jingle of harnesses hoofthuds lowringing in articlehere baking causeway', 2.4388234522876884]
[' thick feet demonpronoun woman has in articlehere white stockings', 4.322433708714425]
[' hope articlehere rain mucks thirdpronoun up on her', 6.58957424696797]
[' countrybred chawbacon', 513.1715112903288]
[' indefpronoun articlehere beef to articlehere heels were in', 5.006993666096984]
[' always gives articlehere woman clumsy feet', 8.006096973487647]
[' cascades of ribbons', 64.09758874888806]
[' flimsy china silks', 64.09758874888806]
[' articlehere tilted urn poured from possespronoun mouth articlehere flood of bloodhued poplin lustrous blood', 3.0603202775487195]
[' la causa è santa', 6711.709957001808]
[' tara tara', 513.1715112903288]
[' great chorus that', 273.36114936899753]
[' must be washed in rainwater', 12.136822917534372]
[' meyerbeer', 87781.66666666667]
[' tara bom bom bom', 22.653289193632098]
[' pincushions', 131672.5]
[' sticking thirdpronoun indefpronoun over articlehere place', 12.572917215506376]
[' personpronoun bared slightly possespronoun left forearm', 8.006096973487647]
[' scrape nearly gone', 64.09758874888806]
[' not today anyhow', 64.09758874888806]
[' for thirdpronoun birthday perhaps', 22.653289193632098]
[' junejulyaugseptember eighth', 513.1715112903288]
[' nearly three months off', 22.653289193632098]
[' then personpronoun mightn t like it', 15.410361945073639]
[' women won t pick up pins', 8.006096973487647]
[' say personpronoun cuts lo', 22.653289193632098]
[' gleaming silks petticoats on slim brass rails rays of flat silk stockings', 2.829504722294636]
[' useless to go back', 22.653289193632098]
[' had to be', 40.37895065611443]
[' high voices', 513.1715112903288]
[' sunwarm silk', 513.1715112903288]
[' indefpronoun for articlehere woman home and houses silkwebs silver rich fruits spicy from jaffa', 2.6037821714200824]
[' wealth of articlehere world', 22.653289193632098]
[' articlehere warm human plumpness settled down on possespronoun brain', 5.168823174785342]
[' possespronoun brain yielded', 64.09758874888806]
[' perfume of embraces indefpronoun thirdpronoun assailed', 8.006096973487647]
[' with hungered flesh obscurely personpronoun mutely craved to adore', 4.002032066436855]
[' duke street', 296.2797101839184]
[' here personpronoun are', 37.48449729568442]
[' must eat', 513.1715112903288]
[' articlehere burton', 256.5857556451644]
[' feel better then', 64.09758874888806]
[' personpronoun turned combridge s corner still pursued', 5.947859831428437]
[' jingling hoofthuds', 513.1715112903288]
[' perfumed bodies warm full', 22.653289193632098]
[' indefpronoun kissed yielded in deep summer fields tangled pressed grass in trickling hallways of tenements along sofas creaking beds', 1.9288159714213848]
[' jack love', 513.1715112903288]
[' darling', 11449.782608695652]
[' kiss me reggy', 64.09758874888806]
[' my boy', 513.1715112903288]
[' love', 1513.4770114942528]
[' stink gripped possespronoun trembling breath pungent meatjuice slush of greens', 3.48379432767412]
[' see articlehere animals feed', 22.653289193632098]
[' men men men', 64.09758874888806]
[' perched on high stools by articlehere bar hats shoved back at articlehere tables calling for more bread no charge swilling wolfing gobfuls of sloppy food their eyes bulging wiping wetted moustaches', 1.5295592074138968]
[' articlehere pallid suetfaced young man polished possespronoun tumbler knife fork and spoon with possespronoun napkin', 2.2980969082732123]
[' new set of microbes', 22.653289193632098]
[' articlehere man with articlehere infant s saucestained napkin tucked round thirdpronoun shovelled gurgling soup down possespronoun gullet', 2.207554328824009]
[' articlehere man spitting back on possespronoun plate halfmasticated gristle gums no teeth to chewchewchew it', 2.803204321212851]
[' bolting to get personpronoun over', 14.577834557156336]
[' bitten off more than personpronoun can chew', 7.682900161842575]
[' am personpronoun like that', 41.80668831120057]
[' see reflexpronoun as others see us', 7.132621530987395]
[' hungry man is articlehere angry man', 8.006096973487647]
[' working tooth and jaw', 22.653289193632098]
[' don t', 39.8298338265502]
[' articlehere bone', 193.9605998281978]
[' demonpronoun last pagan king of ireland cormac in articlehere schoolpoem choked reflexpronoun at sletty southward of articlehere boyne', 2.0005079521053784]
[' wonder interpronoun personpronoun was eating', 21.635130364694895]
[' indefpronoun galoptious', 513.1715112903288]
[' saint patrick converted thirdpronoun to christianity', 8.006096973487647]
[' couldn t swallow personpronoun indefpronoun however', 8.006096973487647]
[' roast beef and cabbage', 22.653289193632098]
[' indefpronoun stew', 513.1715112903288]
[' smells of men', 64.09758874888806]
[' possespronoun gorge rose', 64.09758874888806]
[' couldn t eat articlehere morsel here', 8.986540007824416]
[' slight spasm full chewing articlehere cud', 8.006096973487647]
[' grace after meals', 50.874289904304966]
[' look on demonpronoun picture then on that', 11.168744304956528]
[' scoffing up stewgravy with sopping sippets of bread', 4.759547162664963]
[' get out of this', 30.55798461591665]
[' personpronoun gazed round articlehere stooled and tabled eaters tightening articlehere wings of possespronoun nose', 2.510488924380322]
[' two stouts here', 64.09758874888806]
[' indefpronoun corned and cabbage', 22.653289193632098]
[' demonpronoun fellow ramming articlehere knifeful of cabbage down as if possespronoun life depended on it', 2.925772255028592]
[' good stroke', 513.1715112903288]
[' give me articlehere fidgets to look', 8.986540007824416]
[' safer to eat from possespronoun three hands', 5.947859831428437]
[' second nature to him', 53.52966558021607]
[' born with articlehere silver knife in possespronoun mouth', 5.954352492496093]
[' demonpronoun s witty personpronoun think', 12.136822917534372]
[' or no', 209.5013921990337]
[' silver means born rich', 22.653289193632098]
[' born with articlehere knife', 22.653289193632098]
[' but then articlehere allusion is lost', 8.006096973487647]
[' articlehere illgirt server gathered sticky clattering plates', 5.947859831428437]
[' rock articlehere head bailiff standing at articlehere bar blew articlehere foamy crown from possespronoun tankard', 2.8061034099158975]
[' well up personpronoun splashed yellow near possespronoun boot', 4.759547162664963]
[' articlehere diner knife and fork upright elbows on table ready for articlehere second helping stared towards articlehere foodlift across possespronoun stained square of newspaper', 1.8343574209206286]
[' indefpronoun chap telling thirdpronoun indefpronoun with possespronoun mouth full', 5.274600741053057]
[' sympathetic listener', 513.1715112903288]
[' table talk', 513.1715112903288]
[' ha', 15490.882352941177]
[' addressform bloom raised two fingers doubtfully to possespronoun lips', 4.002032066436855]
[' possespronoun eyes said not here', 12.136822917534372]
[' don t see him', 28.031171966019002]
[' out', 303.0437284234753]
[' personpronoun hate dirty eaters', 22.653289193632098]
[' personpronoun backed towards articlehere door', 12.136822917534372]
[' stopgap', 263345.0]
[' keep me going', 64.09758874888806]
[' had articlehere good breakfast', 22.653289193632098]
[' roast and mashed here', 22.653289193632098]
[' pint of stout', 64.09758874888806]
[' every fellow for possespronoun own tooth and nail', 5.190322984871129]
[' gulp', 131672.5]
[' grub', 87781.66666666667]
[' gulp', 131672.5]
[' gobstuff', 263345.0]
[' personpronoun came out into clearer air and turned back towards grafton street', 2.997755828586514]
[' eat or be eaten', 22.653289193632098]
[' kill', 29260.555555555555]
[' kill', 29260.555555555555]
[' suppose demonpronoun communal kitchen years to come perhaps', 4.759547162664963]
[' indefpronoun trotting down with porringers and tommycans to be filled', 3.48379432767412]
[' devour contents in articlehere street', 12.136822917534372]
[' john howard parnell example articlehere provost of trinity every mother s son don t talk of your provosts and provost of trinity women and children cabmen priests parsons fieldmarshals archbishops', 1.70159356763939]
[' from ailesbury road clyde road artisans dwellings north dublin union lord mayor in possespronoun gingerbread coach old queen in articlehere bathchair', 1.8726430514953467]
[' my plate s empty', 22.653289193632098]
[' after personpronoun with our incorporated drinkingcup', 8.986540007824416]
[' like sir philip crampton s fountain', 8.986540007824416]
[' rub off articlehere microbes with your handkerchief', 5.947859831428437]
[' next chap rubs on articlehere new batch with his', 5.3903157293423645]
[' father o flynn would make hares of thirdpronoun all', 5.897084837150201]
[' have rows indefpronoun articlehere same', 12.136822917534372]
[' indefpronoun for number one', 28.602955970707782]
[' children fighting for articlehere scrapings of articlehere pot', 4.759547162664963]
[' want articlehere souppot as big as articlehere phoenix park', 4.668486622813405]
[' harpooning flitches and hindquarters out of it', 9.032397694070323]
[' hate people indefpronoun round you', 16.516056945347373]
[' city arms hotel table d hôte personpronoun called it', 50.874289904304966]
[' soup joint and sweet', 22.653289193632098]
[' never know interpronoun thoughts personpronoun re chewing', 5.947859831428437]
[' then interpronoun d wash up indefpronoun articlehere plates and forks', 4.167423465145025]
[' might be indefpronoun feeding on tabloids demonpronoun time', 4.759547162664963]
[' teeth getting worse and worse', 12.136822917534372]
[' after indefpronoun there s articlehere lot in demonpronoun vegetarian fine flavour of things from articlehere earth garlic of course personpronoun stinks after italian organgrinders crisp of onions mushrooms truffles', 1.9572205054199696]
[' pain to articlehere animal too', 12.136822917534372]
[' pluck and draw fowl', 22.653289193632098]
[' wretched brutes there at articlehere cattlemarket waiting for articlehere poleaxe to split their skulls open', 2.4067833857067877]
[' moo', 263345.0]
[' poor trembling calves', 64.09758874888806]
[' meh', 263345.0]
[' staggering bob', 229.49727667229516]
[' bubble and squeak', 64.09758874888806]
[' butchers buckets wobbly lights', 22.653289193632098]
[' give us demonpronoun brisket off articlehere hook', 5.947859831428437]
[' plup', 263345.0]
[' rawhead and bloody bones', 22.653289193632098]
[' flayed glasseyed sheep hung from their haunches sheepsnouts bloodypapered snivelling nosejam on sawdust', 2.611941630530661]
[' top and lashers going out', 12.136822917534372]
[' don t maul thirdpronoun pieces young one', 10.90687793552801]
[' hot fresh blood personpronoun prescribe for decline', 5.947859831428437]
[' blood always needed', 64.09758874888806]
[' insidious', 263345.0]
[' lick personpronoun up smokinghot thick sugary', 8.006096973487647]
[' famished ghosts', 513.1715112903288]
[' ah personpronoun m hungry', 22.653289193632098]
[' personpronoun entered davy byrne s', 12.136822917534372]
[' moral pub', 513.1715112903288]
[' personpronoun doesn t chat', 22.653289193632098]
[' stands articlehere drink now and then', 8.006096973487647]
[' but in leapyear once in four', 8.006096973487647]
[' cashed articlehere cheque for me once', 8.986540007824416]
[' interpronoun will personpronoun take now', 13.94154852026205]
[' let me see now', 22.653289193632098]
[' shandygaff', 263345.0]
[' hello bloom nosey flynn said from possespronoun nook', 7.4490938724185]
[' hello flynn', 513.1715112903288]
[' how s things', 64.09758874888806]
[' tiptop', 43890.833333333336]
['', 1.0]
['', 1.0]
[' let me see', 29.751465219834294]
[' personpronoun ll take articlehere glass of burgundy and', 6.49326743608164]
['', 1.0]
['', 1.0]
[' let me see', 29.751465219834294]
[' sardines on articlehere shelves', 22.653289193632098]
[' almost taste thirdpronoun by looking', 12.136822917534372]
[' sandwich', 43890.833333333336]
[' ham and possespronoun descendants musterred and bred there', 4.759547162664963]
[' potted meats', 513.1715112903288]
[' interpronoun is home without plumtree s potted meat', 4.524329508747037]
[' incomplete', 32918.125]
[' interpronoun articlehere stupid ad', 22.653289193632098]
[' under articlehere obituary notices personpronoun stuck it', 9.104585676064865]
[' indefpronoun up articlehere plumtree', 22.653289193632098]
[' dignam s potted meat', 22.653289193632098]
[' cannibals would with lemon and rice', 8.006096973487647]
[' like pickled pork', 64.09758874888806]
[' expect articlehere chief consumes articlehere parts of honour', 5.190322984871129]
[' ought to be tough from exercise', 8.006096973487647]
[' possespronoun wives in articlehere row to watch articlehere effect', 4.322433708714425]
[' there was articlehere right royal old nigger', 6.566969668681827]
[' interpronoun ate or indefpronoun articlehere somethings of articlehere reverend addressform mactrigger', 3.9533791255222566]
[' with personpronoun articlehere abode of bliss', 6.666542268502611]
[' lord knows interpronoun concoction', 22.653289193632098]
[' cauls mouldy tripes windpipes faked and minced up', 4.759547162664963]
[' puzzle find articlehere meat', 22.653289193632098]
[' kosher', 65836.25]
[' no meat and milk together', 12.136822917534372]
[' hygiene demonpronoun was interpronoun personpronoun call now', 9.758479424596754]
[' yom kippur fast spring cleaning of inside', 5.947859831428437]
[' peace and war depend on indefpronoun fellow s digestion', 4.322433708714426]
[' religions', 131672.5]
[' christmas turkeys and geese', 22.653289193632098]
[' slaughter of innocents', 64.09758874888806]
[' eat drink and be merry', 12.136822917534372]
[' then casual wards full after', 12.136822917534372]
[' heads bandaged', 513.1715112903288]
[' cheese digests indefpronoun but itself', 45.288689522963786]
[' mity cheese', 513.1715112903288]
[' have personpronoun articlehere cheese sandwich', 12.136822917534372]
[' yes sir', 107.00365698748641]
[' like articlehere indefpronoun olives too if personpronoun had them', 6.928260442659225]
[' italian personpronoun prefer', 64.09758874888806]
[' good glass of burgundy take away that', 12.44939507498466]
[' lubricate', 263345.0]
[' articlehere nice salad cool as articlehere cucumber tom kernan can dress', 3.1101046816726075]
[' puts gusto into it', 56.836010794369564]
[' pure olive oil', 64.09758874888806]
[' milly served me demonpronoun cutlet with articlehere sprig of parsley', 3.7338383093355887]
[' take indefpronoun spanish onion', 22.653289193632098]
[' god made food articlehere devil articlehere cooks', 5.947859831428437]
[' devilled crab', 513.1715112903288]
[' wife well', 362.8670555451404]
[' quite well thanks', 64.09758874888806]
['', 1.0]
['', 1.0]
[' articlehere cheese sandwich then', 22.653289193632098]
[' gorgonzola have you', 138.16172876311344]
[' yes sir', 107.00365698748641]
[' nosey flynn sipped possespronoun grog', 12.136822917534372]
[' doing indefpronoun singing demonpronoun times', 12.136822917534372]
[' look at possespronoun mouth', 22.653289193632098]
[' could whistle in possespronoun own ear', 11.546789919852001]
[' flap ears to match', 22.653289193632098]
[' music', 3657.5694444444443]
[' knows as much about personpronoun as my coachman', 5.660087350032187]
[' still better tell him', 34.128328204231764]
[' does no harm', 50.874289904304966]
[' free ad', 513.1715112903288]
[' personpronoun s engaged for articlehere big tour end of demonpronoun month', 3.1101046816726075]
[' personpronoun may have heard perhaps', 12.136822917534374]
[' no', 414.064465408805]
[' o demonpronoun s articlehere style', 22.31253292709513]
[' interpronoun s getting personpronoun up', 10.565718027484857]
[' articlehere curate served', 64.09758874888806]
[' how much is that', 22.653289193632098]
[' sir', 1278.373786407767]
['', 1.0]
['', 1.0]
[' thank personpronoun sir', 35.27426247973253]
[' addressform bloom cut possespronoun sandwich into slender strips', 4.759547162664963]
[' easier than articlehere dreamy creamy stuff', 8.006096973487647]
[' possespronoun five hundred wives', 22.653289193632098]
[' had articlehere time of their lives', 11.751343274196437]
[' thank you', 111.98320452299129]
[' personpronoun studded under indefpronoun lifted strip yellow blobs', 4.759547162664963]
[' their lives', 209.5013921990337]
[' personpronoun have it', 33.50752464393004]
[' personpronoun grew bigger and bigger and bigger', 6.566969668681827]
[' getting personpronoun up', 44.44278581773193]
[' personpronoun said', 27.871650624865623]
[' well personpronoun s like articlehere company idea personpronoun see', 4.668486622813405]
[' part shares and part profits', 10.565718027484857]
[' ay now personpronoun remember nosey flynn said putting possespronoun hand in possespronoun pocket to scratch possespronoun groin', 3.2336591990363743]
[' interpronoun is demonpronoun was telling me', 8.006096973487647]
[' isn t blazes boylan mixed up in it', 7.906679480859789]
[' articlehere warm shock of air heat of mustard hanched on addressform bloom s heart', 2.9447379337458153]
[' personpronoun raised possespronoun eyes and met articlehere stare of articlehere bilious clock', 3.5458309626244704]
[' two', 685.7942708333334]
[' pub clock five minutes fast', 12.136822917534372]
[' time going on', 64.09758874888806]
[' hands moving', 513.1715112903288]
[' two', 685.7942708333334]
[' not yet', 181.4335277725702]
[' possespronoun midriff yearned then upward sank within thirdpronoun yearned more longly longingly', 2.829504722294636]
[' wine', 7980.151515151514]
[' personpronoun smellsipped articlehere cordial juice and bidding possespronoun throat strongly to speed personpronoun set possespronoun wineglass delicately down', 2.0790463459755837]
[' yes personpronoun said', 33.50752464393004]
[' personpronoun s articlehere organiser in point of fact', 4.869263649964624]
[' no fear no brains', 22.653289193632098]
[' nosey flynn snuffled and scratched', 12.136822917534372]
[' flea having articlehere good square meal', 8.006096973487647]
[' personpronoun had articlehere good slice of luck jack mooney was telling me over demonpronoun boxingmatch myler keogh won again demonpronoun soldier in articlehere portobello barracks', 1.9013983080192347]
